,Score
LRRC29,2.11E-05
C22orf42,2.11E-05
ACE2,2.11E-05
KIF20A,2.11E-05
IRF9,2.11E-05
PRR16,2.11E-05
GPNMB,2.11E-05
RAB28,2.11E-05
NLRP3,2.11E-05
SSX5,2.11E-05
ANO2,2.11E-05
TFDP1,2.11E-05
RAB20,2.11E-05
COQ5,2.11E-05
ANPEP,2.11E-05
SPTBN5,2.11E-05
C19orf59,2.11E-05
TRPM5,2.11E-05
SKIV2L2,2.11E-05
TM4SF19,2.11E-05
C19orf38,2.11E-05
NOTUM,2.11E-05
LYPD6B,2.11E-05
ARAF,2.11E-05
SOX3,2.11E-05
FOXO6,2.11E-05
KNG1,2.11E-05
GBGT1,2.11E-05
C22orf24,2.11E-05
GLRX5,2.11E-05
KRTAP10-4,2.11E-05
ARHGAP8,2.11E-05
RAB26,2.11E-05
KCNN4,2.11E-05
KRT34,2.11E-05
MRPS2,2.11E-05
ADIRF,2.11E-05
LHFPL1,2.11E-05
PLA2G4C,2.11E-05
SDCCAG3,2.11E-05
BPY2B,2.11E-05
BPY2,2.11E-05
BPY2C,2.11E-05
LINGO2,2.11E-05
RTN4,2.11E-05
FBXO7,2.11E-05
MEP1A,2.11E-05
HERC6,2.11E-05
SNX5,2.11E-05
DAO,2.11E-05
UPK1A,2.11E-05
RPL41,2.11E-05
TTC16,2.11E-05
ATF6B,2.11E-05
ADH7,2.11E-05
C6orf47,2.11E-05
SH3BGR,2.11E-05
TMEM75,2.11E-05
C11orf85,2.11E-05
DLL3,2.11E-05
KRTAP1-3,2.11E-05
TADA3,2.11E-05
CD300C,2.11E-05
NELFA,2.01E-05
FUT7,2.01E-05
ADRB2,2.01E-05
B3GNT1,2.01E-05
GALE,2.01E-05
CHRD,2.01E-05
ZNF354A,2.01E-05
TAS2R14,2.01E-05
IGFBP1,2.01E-05
HSD17B11,2.01E-05
NASP,2.01E-05
ANO4,2.01E-05
RHBDD2,2.01E-05
DEPDC1B,2.01E-05
TIGD7,2.01E-05
ADH4,2.01E-05
FAM3B,2.01E-05
PEBP1,2.01E-05
STAP1,2.01E-05
MRFAP1L1,2.01E-05
HIST1H2BC,2.01E-05
WDR20,2.01E-05
GRHL3,2.01E-05
CXADR,2.01E-05
GRM8,2.01E-05
SYCP2,2.01E-05
SULT1E1,2.01E-05
TCTN3,2.01E-05
ZNF181,2.01E-05
AC011997.1,2.01E-05
CHAF1A,2.01E-05
ABCA8,2.01E-05
DSP,2.01E-05
SRRM2,2.01E-05
FAM21B,2.01E-05
PNMA1,2.01E-05
RPS4X,2.01E-05
NSA2,2.01E-05
MYO18B,2.01E-05
AFP,2.01E-05
SCCPDH,2.01E-05
CARD16,2.01E-05
STX10,2.01E-05
ADRA2C,2.01E-05
GCM2,2.01E-05
CTSK,2.01E-05
PTN,2.01E-05
KRTAP9-8,2.01E-05
PTH,2.01E-05
KRTAP9-2,2.01E-05
ANGPTL5,2.01E-05
EXOC6,2.01E-05
CXorf22,2.01E-05
MRPS36,2.01E-05
YIPF1,2.01E-05
IPO13,2.01E-05
CCDC179,2.01E-05
C15orf43,2.01E-05
MPC1,2.01E-05
MAGEA3,2.01E-05
MAGEA6,2.01E-05
L3MBTL1,2.01E-05
MTRNR2L1,2.01E-05
PRAMEF14,2.01E-05
C5orf54,2.01E-05
PRAMEF13,2.01E-05
PDDC1,2.01E-05
AC117834.1,2.01E-05
C15orf26,2.01E-05
MCF2,2.01E-05
FTSJ1,2.01E-05
HMMR,2.01E-05
TAF5,2.01E-05
ZNF143,2.01E-05
GADD45A,2.01E-05
TMEM165,2.01E-05
SMARCA1,2.01E-05
RSC1A1,2.01E-05
C8orf34,2.01E-05
C11orf16,2.01E-05
TRIM48,2.01E-05
SEC31A,2.01E-05
KIR3DL3,2.01E-05
NLRP8,2.01E-05
C1orf123,2.01E-05
KLRG1,2.01E-05
IL1B,2.01E-05
RPL10L,2.01E-05
KRT81,2.01E-05
TPRN,2.01E-05
TRIM16,2.01E-05
C17orf50,2.01E-05
TRIM16L,2.01E-05
AC016722.1,2.01E-05
AC023590.1,2.01E-05
CDK2AP2,2.01E-05
TMEM88,2.01E-05
CTD-2054N24.2,2.01E-05
RELL2,2.01E-05
SLC25A6,2.01E-05
RP11-321F6.1,2.01E-05
CD300LD,2.01E-05
PRF1,2.01E-05
GLB1L3,2.01E-05
PMM1,2.01E-05
PICK1,2.01E-05
GATSL3,2.01E-05
SLC41A3,2.01E-05
PCNT,2.01E-05
INO80E,2.01E-05
RAB24,2.01E-05
AP003068.23,2.01E-05
KIFC3,2.01E-05
CPT2,2.01E-05
CCL25,2.01E-05
MTRNR2L11,2.01E-05
BIN2,2.01E-05
CCL11,2.01E-05
ITSN2,2.01E-05
SP140,2.01E-05
TTLL5,2.01E-05
RGPD3,2.01E-05
AC074212.3,2.01E-05
RCE1,2.01E-05
SERP2,2.01E-05
IGLL5,2.01E-05
LIMS2,2.01E-05
PROCR,2.01E-05
NFE2,2.01E-05
GPR150,2.01E-05
ADCK4,2.01E-05
SYT3,2.01E-05
ATP2A1,2.01E-05
10-Mar,2.01E-05
STAG3,2.01E-05
DEGS2,2.01E-05
DIABLO,2.01E-05
KIAA0100,2.01E-05
MPND,2.01E-05
C21orf88,2.01E-05
SOX18,2.01E-05
ICAM4,2.01E-05
FLAD1,2.01E-05
RPS19BP1,2.01E-05
AKNAD1,2.01E-05
ATP5SL,2.01E-05
DEPDC5,2.01E-05
CCDC102A,2.01E-05
U82695.9,2.01E-05
DPAGT1,2.01E-05
TENC1,2.01E-05
TMEM240,2.01E-05
PRSS27,2.01E-05
SLC4A9,2.01E-05
CYTL1,2.01E-05
PES1,2.01E-05
NBPF8,2.01E-05
CASP6,2.01E-05
HSFY1,2.01E-05
AVPR1B,2.01E-05
VPS33B,2.01E-05
PAMR1,2.01E-05
XXcos-LUCA11.5,2.01E-05
FAM171A2,2.01E-05
DHRS3,2.01E-05
ITIH4,2.01E-05
TRADD,2.01E-05
FGF3,2.01E-05
PREP,2.01E-05
TTLL10,2.01E-05
VPS45,2.01E-05
TESK1,2.01E-05
MTERFD2,2.01E-05
FOXA3,2.01E-05
RP1,2.01E-05
EPB41L4A-AS2,2.01E-05
ARMCX6,2.01E-05
NRBP1,2.01E-05
TMEM125,2.01E-05
AL583828.1,2.01E-05
ZNF775,2.01E-05
HDAC3,2.01E-05
PIP5K1B,2.01E-05
HAUS7,2.01E-05
TTI1,2.01E-05
TSPYL2,2.01E-05
NOMO2,2.01E-05
NOMO1,2.01E-05
DYNLRB1,2.01E-05
ESAM,2.01E-05
MRPS18A,2.01E-05
GSK3A,2.01E-05
NEU1,2.01E-05
TBP,2.01E-05
KLC4,2.01E-05
MCCD1,2.01E-05
VWA3B,2.01E-05
NELFB,2.01E-05
RBMX,2.01E-05
DFNA5,2.01E-05
MYL1,2.01E-05
C12orf76,2.01E-05
NDUFA6,2.01E-05
CHAC2,2.01E-05
KIAA1257,2.01E-05
RP11-723O4.6,2.01E-05
OBP2B,2.01E-05
ALDH16A1,2.01E-05
ALPK2,2.01E-05
ADPRHL2,2.01E-05
MAGEE1,2.01E-05
ABHD12B,2.01E-05
PARP1,2.01E-05
MICU2,2.01E-05
POMP,2.01E-05
MAGEB2,2.01E-05
H2AFY2,2.01E-05
MEPCE,2.01E-05
ZNF676,2.01E-05
KIR3DL1,2.01E-05
KIR3DL2,2.01E-05
NPPC,2.01E-05
FOXD4L1,2.01E-05
C1orf143,2.01E-05
CR2,2.01E-05
RNASE9,1.91E-05
PGS1,1.91E-05
FAM103A1,1.91E-05
HAND1,1.91E-05
ARG2,1.91E-05
NPEPL1,1.91E-05
TPM1,1.91E-05
AKAP9,1.91E-05
SLC25A31,1.91E-05
AC007431.1,1.91E-05
NTS,1.91E-05
FBXO43,1.91E-05
NR1H4,1.91E-05
IDI2,1.91E-05
MRPS7,1.91E-05
COL6A5,1.91E-05
BATF3,1.91E-05
PSMA1,1.91E-05
KIAA1109,1.91E-05
MED24,1.91E-05
FAM220A,1.91E-05
ISCU,1.91E-05
RXRG,1.91E-05
C18orf56,1.91E-05
FAM21A,1.91E-05
MDC1,1.91E-05
DYNC2H1,1.91E-05
SIMC1,1.91E-05
TBX1,1.91E-05
CACNA1G,1.91E-05
NFXL1,1.91E-05
LL22NC03-75H12.2,1.91E-05
CASP1,1.91E-05
THEMIS2,1.91E-05
UGT2B28,1.91E-05
SGCG,1.91E-05
ERLEC1,1.91E-05
CCM2,1.91E-05
CHRNB3,1.91E-05
CYP4F2,1.91E-05
YBX3,1.91E-05
RAB34,1.91E-05
DTD1,1.91E-05
BRAF,1.91E-05
NFKB1,1.91E-05
GPBP1L1,1.91E-05
VDAC3,1.91E-05
GABARAPL2,1.91E-05
THOC3,1.91E-05
PTX3,1.91E-05
TCHHL1,1.91E-05
CYP2J2,1.91E-05
MAGEA4,1.91E-05
PTHLH,1.91E-05
GFOD2,1.91E-05
TAS2R20,1.91E-05
ALKBH6,1.91E-05
HADHB,1.91E-05
C1orf168,1.91E-05
HIBADH,1.91E-05
UGT2B11,1.91E-05
IFRD2,1.91E-05
IL31RA,1.91E-05
POSTN,1.91E-05
ENOPH1,1.91E-05
GUCY2C,1.91E-05
PRR15,1.91E-05
CGREF1,1.91E-05
SELM,1.91E-05
OAS1,1.91E-05
PBDC1,1.91E-05
ITM2A,1.91E-05
BRINP3,1.91E-05
VRK2,1.91E-05
TPH2,1.91E-05
DNAH11,1.91E-05
FGD1,1.91E-05
LRRIQ3,1.91E-05
SERTAD3,1.91E-05
BARX1,1.91E-05
CDK11B,1.91E-05
FXYD6-FXYD2,1.91E-05
C9orf16,1.91E-05
MAP1LC3A,1.91E-05
ARF5,1.91E-05
KRTAP10-5,1.91E-05
TLE2,1.91E-05
AL049747.1,1.91E-05
TAGLN,1.91E-05
KRT75,1.91E-05
RUFY4,1.91E-05
MILR1,1.91E-05
PRR5,1.91E-05
PTGES2,1.91E-05
PRSS46,1.91E-05
VAC14,1.91E-05
DIS3L2,1.91E-05
VWA5B2,1.91E-05
DOK2,1.91E-05
DYSF,1.91E-05
AUNIP,1.91E-05
MUC12,1.91E-05
KRT19,1.91E-05
C11orf96,1.91E-05
ACIN1,1.91E-05
DEFB118,1.91E-05
SRGN,1.91E-05
RBBP6,1.91E-05
HTR3A,1.91E-05
POM121L2,1.91E-05
PFDN4,1.91E-05
KRT3,1.91E-05
IL17C,1.91E-05
WNT6,1.91E-05
PRKCD,1.91E-05
CCDC106,1.91E-05
EHMT2,1.91E-05
TGM5,1.91E-05
IDH3B,1.91E-05
LRRC56,1.91E-05
VGF,1.91E-05
C19orf57,1.91E-05
GOLT1A,1.91E-05
CAPN11,1.91E-05
TBX21,1.91E-05
CCDC61,1.91E-05
C20orf27,1.91E-05
CORO1B,1.91E-05
LAMA3,1.91E-05
DOCK2,1.91E-05
EYA2,1.91E-05
ECI1,1.91E-05
NME3,1.91E-05
S100A2,1.91E-05
MYL3,1.91E-05
FAM195A,1.91E-05
GAMT,1.91E-05
LRWD1,1.91E-05
RPN1,1.91E-05
USH1C,1.91E-05
NUPR1,1.91E-05
CCDC167,1.91E-05
MYOC,1.91E-05
TBC1D10C,1.91E-05
GRB7,1.91E-05
COL2A1,1.91E-05
MAP3K15,1.91E-05
PEPD,1.91E-05
SLC26A6,1.91E-05
FBLN2,1.91E-05
DDX10,1.91E-05
DUOXA2,1.91E-05
KRTAP9-4,1.91E-05
FSCN3,1.91E-05
BX255923.1,1.91E-05
GPR89A,1.91E-05
HIST2H2BF,1.91E-05
PSMD13,1.91E-05
AP003733.1,1.91E-05
MLF2,1.91E-05
ASB9,1.91E-05
CDH23,1.91E-05
CFDP1,1.91E-05
ISYNA1,1.91E-05
SIRT7,1.91E-05
RP11-676J12.7,1.91E-05
CRHBP,1.91E-05
NR4A1,1.91E-05
CBY1,1.91E-05
OVOL2,1.91E-05
GSS,1.91E-05
CD79B,1.91E-05
KDM5D,1.91E-05
SLC44A4,1.91E-05
RHOXF2B,1.91E-05
KRTAP4-6,1.91E-05
NUTM1,1.91E-05
CKM,1.91E-05
AC015987.2,1.91E-05
MED11,1.91E-05
C20orf24,1.91E-05
TGIF2-C20orf24,1.91E-05
MUS81,1.91E-05
PSG3,1.91E-05
CMYA5,1.91E-05
SLC10A1,1.91E-05
UPP1,1.91E-05
EIF1B,1.91E-05
BNIP1,1.91E-05
GRIPAP1,1.91E-05
CPSF3,1.91E-05
MVB12A,1.91E-05
PDZD11,1.91E-05
RP11-831H9.11,1.91E-05
HIST1H4C,1.91E-05
CNTNAP4,1.91E-05
PPFIA3,1.91E-05
ARRB2,1.91E-05
KTI12,1.91E-05
GCAT,1.91E-05
SDR9C7,1.91E-05
HTN3,1.91E-05
ACAD9,1.91E-05
TMEM138,1.91E-05
PCID2,1.91E-05
LENG1,1.91E-05
PSMA2,1.91E-05
HES5,1.91E-05
COLEC11,1.91E-05
SRSF5,1.91E-05
DUSP11,1.91E-05
PET117,1.81E-05
SPATA8,1.81E-05
EFEMP2,1.81E-05
PIGU,1.81E-05
NME4,1.81E-05
DHX57,1.81E-05
GPR137,1.81E-05
CHD4,1.81E-05
ACTL6A,1.81E-05
EIF1AY,1.81E-05
MYL12B,1.81E-05
YEATS4,1.81E-05
AL353698.1,1.81E-05
ENTHD1,1.81E-05
FAM150A,1.81E-05
MKRN3,1.81E-05
AC144568.2,1.81E-05
FBXO5,1.81E-05
SFTA3,1.81E-05
DOPEY1,1.81E-05
MERTK,1.81E-05
TEX26,1.81E-05
WIF1,1.81E-05
FEZF1,1.81E-05
ZFP2,1.81E-05
ARNTL,1.81E-05
CYP4X1,1.81E-05
CRISP2,1.81E-05
GMPR2,1.81E-05
BEND7,1.81E-05
KIF23,1.81E-05
PCDHB10,1.81E-05
DDX60,1.81E-05
HOXA5,1.81E-05
AC026202.1,1.81E-05
SUCLA2,1.81E-05
ANKRD7,1.81E-05
CLCA4,1.81E-05
CUL1,1.81E-05
PRG4,1.81E-05
DPH7,1.81E-05
AMHR2,1.81E-05
PRRT3,1.81E-05
AP002884.2,1.81E-05
IFNA6,1.81E-05
PRELID1,1.81E-05
GABRG3,1.81E-05
SRPX,1.81E-05
ARL16,1.81E-05
LGR6,1.81E-05
ITGB4,1.81E-05
CXCR4,1.81E-05
CMC2,1.81E-05
CCL8,1.81E-05
TUBE1,1.81E-05
CDKN2D,1.81E-05
MTRNR2L7,1.81E-05
CYP3A7,1.81E-05
MT-ATP6,1.81E-05
NUP54,1.81E-05
SPP1,1.81E-05
HIST1H3A,1.81E-05
LHX2,1.81E-05
FILIP1,1.81E-05
PDZRN4,1.81E-05
BCMO1,1.81E-05
CHRNA9,1.81E-05
PCDHB13,1.81E-05
INTS9,1.81E-05
CFC1,1.81E-05
AC139426.2,1.81E-05
ZNF808,1.81E-05
FAM65A,1.81E-05
GSTA1,1.81E-05
FXYD2,1.81E-05
TRIM73,1.81E-05
TMEM145,1.81E-05
TRIM74,1.81E-05
TRAIP,1.81E-05
KLHDC9,1.81E-05
CASQ1,1.81E-05
PCIF1,1.81E-05
C17orf97,1.81E-05
SEC11A,1.81E-05
MBOAT7,1.81E-05
TNFRSF12A,1.81E-05
PRKACG,1.81E-05
CDRT1,1.81E-05
PHPT1,1.81E-05
TMEM82,1.81E-05
ECEL1,1.81E-05
MXD3,1.81E-05
CLCNKB,1.81E-05
CLCNKA,1.81E-05
ENTHD2,1.81E-05
RPS11,1.81E-05
MTRNR2L10,1.81E-05
DGAT2L6,1.81E-05
PRY,1.81E-05
PRY2,1.81E-05
RAG2,1.81E-05
MLYCD,1.81E-05
SLC4A11,1.81E-05
MRPL47,1.81E-05
UPK2,1.81E-05
TRIM3,1.81E-05
EMILIN1,1.81E-05
GRIK5,1.81E-05
GTF3C5,1.81E-05
TMX2,1.81E-05
KRTAP5-4,1.81E-05
RGL3,1.81E-05
P2RX2,1.81E-05
EDF1,1.81E-05
C11orf24,1.81E-05
TPX2,1.81E-05
LCN2,1.81E-05
KLK4,1.81E-05
AC132216.1,1.81E-05
CRB3,1.81E-05
MAP2K5,1.81E-05
SULT1A3,1.81E-05
SULT1A4,1.81E-05
PDZD7,1.81E-05
BEST4,1.81E-05
SMTNL1,1.81E-05
LTK,1.81E-05
RPL23A,1.81E-05
CD68,1.81E-05
MZF1,1.81E-05
EIF3I,1.81E-05
ARAP3,1.81E-05
RP9,1.81E-05
PAEP,1.81E-05
SLC25A28,1.81E-05
YIF1A,1.81E-05
KRT5,1.81E-05
TCAP,1.81E-05
KRT4,1.81E-05
HSPB1,1.81E-05
TEKT4,1.81E-05
ANKFN1,1.81E-05
KRTAP9-9,1.81E-05
C1QL2,1.81E-05
CXCL10,1.81E-05
TMEM161A,1.81E-05
PFKP,1.81E-05
ZFAND6,1.81E-05
PRPSAP2,1.81E-05
RP1-241P17.4,1.81E-05
SOAT2,1.81E-05
RPE65,1.81E-05
RHBG,1.81E-05
CXorf61,1.81E-05
COMMD5,1.81E-05
GAK,1.81E-05
DEFB134,1.81E-05
MAGEC2,1.81E-05
TMCO6,1.81E-05
ABCA4,1.81E-05
TEX264,1.81E-05
OR13A1,1.81E-05
CD8B,1.81E-05
USP39,1.81E-05
CDC25C,1.81E-05
ABHD8,1.81E-05
FAM214A,1.81E-05
YPEL3,1.81E-05
RUNDC3A,1.81E-05
GP1BB,1.81E-05
KLK5,1.81E-05
VDAC2,1.81E-05
OIT3,1.81E-05
ENO1,1.81E-05
SLC9B2,1.81E-05
TRAM1L1,1.81E-05
SBNO2,1.81E-05
C14orf80,1.81E-05
BPIFB4,1.81E-05
IVL,1.81E-05
EME1,1.81E-05
AP000322.53,1.81E-05
PSMD7,1.81E-05
RHBDL2,1.81E-05
NOMO3,1.81E-05
NISCH,1.81E-05
SNAPC2,1.81E-05
EFCAB4B,1.81E-05
MCM2,1.81E-05
DIRAS3,1.81E-05
MYO3A,1.81E-05
NPVF,1.81E-05
C4orf6,1.81E-05
MGC10955,1.81E-05
GTPBP6,1.81E-05
IFT20,1.81E-05
GBE1,1.81E-05
APOF,1.81E-05
KRT6C,1.81E-05
TFIP11,1.81E-05
ORC5,1.81E-05
MESP2,1.81E-05
HLA-DQA2,1.81E-05
RP11-298I3.5,1.81E-05
HAUS4,1.81E-05
FNTA,1.81E-05
IGSF5,1.81E-05
TM2D3,1.81E-05
ANKRD55,1.81E-05
CD160,1.81E-05
DTNB,1.81E-05
FAM27D1,1.81E-05
MSANTD1,1.81E-05
FABP3,1.81E-05
AP000889.3,1.81E-05
FOXD4L6,1.81E-05
HLA-C,1.81E-05
CYB561D2,1.81E-05
HTATSF1,1.81E-05
C1orf101,1.81E-05
PTH2R,1.81E-05
LALBA,1.81E-05
11-Mar,1.81E-05
SPRR2A,1.71E-05
NEK2,1.71E-05
FBXO38,1.71E-05
DTX2,1.71E-05
GATM,1.71E-05
KLHDC8B,1.71E-05
PSORS1C2,1.71E-05
NDST2,1.71E-05
NEFM,1.71E-05
C6orf203,1.71E-05
EGFL6,1.71E-05
C1QBP,1.71E-05
E2F8,1.71E-05
LSP1,1.71E-05
TRIM61,1.71E-05
ST7-OT4,1.71E-05
LUZP6,1.71E-05
SNCAIP,1.71E-05
ZBTB49,1.71E-05
GTF2H2,1.71E-05
SPDYA,1.71E-05
CTC-534A2.2,1.71E-05
ZNF750,1.71E-05
RLF,1.71E-05
C4orf45,1.71E-05
CENPE,1.71E-05
FAM21D,1.71E-05
CSTA,1.71E-05
NCR1,1.71E-05
WIPI1,1.71E-05
FEZF2,1.71E-05
SPDL1,1.71E-05
FAM21C,1.71E-05
LRRC16B,1.71E-05
HSP90AB1,1.71E-05
RARRES1,1.71E-05
NDUFAB1,1.71E-05
SLCO1B1,1.71E-05
LMTK3,1.71E-05
CLPTM1L,1.71E-05
NAGPA,1.71E-05
CYB5R2,1.71E-05
ZNF717,1.71E-05
RP11-867G23.8,1.71E-05
RAET1L,1.71E-05
SERPINB11,1.71E-05
TMEM14A,1.71E-05
SLC50A1,1.71E-05
KCNK4,1.71E-05
COLEC12,1.71E-05
DCTN1,1.71E-05
KCNH2,1.71E-05
RPL7A,1.71E-05
CCDC178,1.71E-05
TMCO3,1.71E-05
MTRNR2L13,1.71E-05
PDZD9,1.71E-05
PPP4C,1.71E-05
C9orf84,1.71E-05
DIS3L,1.71E-05
NEXN,1.71E-05
C6orf136,1.71E-05
NGLY1,1.71E-05
SMN2,1.71E-05
KRTAP2-3,1.71E-05
GSAP,1.71E-05
RPF1,1.71E-05
SERPINA10,1.71E-05
DRD5,1.71E-05
PDZK1IP1,1.71E-05
NEB,1.71E-05
CTD-3193O13.9,1.71E-05
RP11-520P18.5,1.71E-05
TPPP3,1.71E-05
CDA,1.71E-05
RBM14-RBM4,1.71E-05
LY6G6C,1.71E-05
SGK223,1.71E-05
MDK,1.71E-05
SLC6A13,1.71E-05
SPRR2G,1.71E-05
ZKSCAN7,1.71E-05
SLC25A19,1.71E-05
CPSF3L,1.71E-05
MYF5,1.71E-05
HGS,1.71E-05
ZDHHC11B,1.71E-05
PRSS53,1.71E-05
LRRC41,1.71E-05
ZGLP1,1.71E-05
GAL3ST1,1.71E-05
PIGW,1.71E-05
C10orf111,1.71E-05
BLACE,1.71E-05
FLNA,1.71E-05
FKBP11,1.71E-05
SPHK1,1.71E-05
TWF2,1.71E-05
PLXNB3,1.71E-05
ZDHHC4,1.71E-05
PLIN2,1.71E-05
GLB1,1.71E-05
RAI2,1.71E-05
C13orf45,1.71E-05
C20orf85,1.71E-05
KRTAP11-1,1.71E-05
PBK,1.71E-05
PLK3,1.71E-05
GNPAT,1.71E-05
LCN1,1.71E-05
PLOD3,1.71E-05
SCNN1D,1.71E-05
CD79A,1.71E-05
PITX3,1.71E-05
CNPY3,1.71E-05
EEF2,1.71E-05
KRT25,1.71E-05
FHIT,1.71E-05
PLA2G12B,1.71E-05
OGFR,1.71E-05
HSBP1L1,1.71E-05
CCDC114,1.71E-05
C1QTNF5,1.71E-05
U2AF2,1.71E-05
COG4,1.71E-05
KRTAP10-11,1.71E-05
OCA2,1.71E-05
MIA2,1.71E-05
PILRA,1.71E-05
GNMT,1.71E-05
KCNK16,1.71E-05
UBA1,1.71E-05
GJB5,1.71E-05
SPHK2,1.71E-05
NEDD8,1.71E-05
PRRG2,1.71E-05
PRADC1,1.71E-05
TWIST2,1.71E-05
OLFML3,1.71E-05
VWCE,1.71E-05
CLDN3,1.71E-05
ATAD3B,1.71E-05
ACADS,1.71E-05
COPG1,1.71E-05
C16orf98,1.71E-05
FBLN1,1.71E-05
MAGEC1,1.71E-05
PSMG3,1.71E-05
ZBTB45,1.71E-05
EFCAB12,1.71E-05
BLK,1.71E-05
APOH,1.71E-05
TKTL1,1.71E-05
STK11IP,1.71E-05
TOMM5,1.71E-05
EXOC1,1.71E-05
VIT,1.71E-05
G0S2,1.71E-05
KAAG1,1.71E-05
ATP4B,1.71E-05
UNC45A,1.71E-05
SNRPG,1.71E-05
WFDC1,1.71E-05
PGM1,1.71E-05
AMICA1,1.71E-05
ARMCX1,1.71E-05
SH2D3A,1.71E-05
MAP3K4,1.71E-05
DHRS4L2,1.71E-05
C11orf52,1.71E-05
TACC2,1.71E-05
PORCN,1.71E-05
FAM129C,1.71E-05
RNASE1,1.71E-05
VAX2,1.71E-05
NDN,1.71E-05
S1PR4,1.71E-05
RGS8,1.71E-05
CCDC116,1.71E-05
CD27,1.71E-05
H1FNT,1.71E-05
HLA-G,1.71E-05
CNKSR1,1.71E-05
KRTAP2-2,1.71E-05
RBMXL2,1.71E-05
YIPF7,1.71E-05
C19orf70,1.71E-05
UBR4,1.71E-05
ETAA1,1.71E-05
ZCCHC7,1.71E-05
HYI,1.71E-05
BANP,1.71E-05
CEACAM4,1.71E-05
SNAPC4,1.71E-05
IRX5,1.71E-05
C21orf54,1.71E-05
INSL3,1.71E-05
SLC17A3,1.71E-05
FUOM,1.71E-05
CD320,1.71E-05
PRKAG1,1.71E-05
HSD17B1,1.71E-05
FRMPD2,1.71E-05
TOMM7,1.71E-05
SLC4A8,1.71E-05
TMEM116,1.71E-05
SPINT2,1.71E-05
IGFBP2,1.71E-05
R3HCC1L,1.71E-05
ABTB1,1.71E-05
PLEKHA4,1.71E-05
C12orf56,1.71E-05
HELB,1.71E-05
SP100,1.71E-05
CITED4,1.71E-05
ALS2CR11,1.71E-05
SPACA1,1.71E-05
FOXD4L3,1.71E-05
ITPKA,1.71E-05
ENDOV,1.71E-05
CCDC135,1.71E-05
SMR3B,1.71E-05
GALT,1.71E-05
RUFY1,1.71E-05
KRT9,1.71E-05
KATNB1,1.71E-05
ARL14,1.71E-05
PAPSS1,1.71E-05
LARP6,1.71E-05
COPS4,1.71E-05
IL1F10,1.71E-05
ZNF18,1.71E-05
TTC32,1.61E-05
TTC23,1.61E-05
GCDH,1.61E-05
BZW2,1.61E-05
GPATCH3,1.61E-05
ODAM,1.61E-05
SUSD3,1.61E-05
SCHIP1,1.61E-05
EIF4A2,1.61E-05
IQCJ-SCHIP1,1.61E-05
EIF4ENIF1,1.61E-05
NT5C3A,1.61E-05
KRTAP19-1,1.61E-05
ANKRD33,1.61E-05
LMBRD1,1.61E-05
RP11-650K20.3,1.61E-05
IL36B,1.61E-05
LAPTM4A,1.61E-05
TM4SF4,1.61E-05
DOCK10,1.61E-05
HEATR5B,1.61E-05
MOK,1.61E-05
ANXA1,1.61E-05
TRA2A,1.61E-05
KLRC1,1.61E-05
CAMKMT,1.61E-05
GRM3,1.61E-05
DET1,1.61E-05
MAST4,1.61E-05
MAGEF1,1.61E-05
MYRFL,1.61E-05
BRINP1,1.61E-05
PSEN2,1.61E-05
ATL1,1.61E-05
ALK,1.61E-05
ECHS1,1.61E-05
GPR108,1.61E-05
HTRA4,1.61E-05
BCAT2,1.61E-05
MT1H,1.61E-05
AC106873.4,1.61E-05
RIT2,1.61E-05
VEPH1,1.61E-05
CXCL3,1.61E-05
ZBBX,1.61E-05
CHGB,1.61E-05
TTC1,1.61E-05
PCOLCE2,1.61E-05
RRH,1.61E-05
PALMD,1.61E-05
IGFBP7,1.61E-05
RGS14,1.61E-05
POU1F1,1.61E-05
SLC52A1,1.61E-05
RP11-293M10.1,1.61E-05
C19orf69,1.61E-05
LRRC3B,1.61E-05
XRCC4,1.61E-05
AP3S1,1.61E-05
ZNF267,1.61E-05
SCG5,1.61E-05
SLCO6A1,1.61E-05
TIAM2,1.61E-05
TCEAL8,1.61E-05
ARG1,1.61E-05
TSGA10,1.61E-05
PHACTR3,1.61E-05
ADORA2B,1.61E-05
ZSWIM2,1.61E-05
MYOZ1,1.61E-05
MYBPH,1.61E-05
C7orf26,1.61E-05
P4HA3,1.61E-05
FCN1,1.61E-05
MBLAC1,1.61E-05
AC024940.1,1.61E-05
CYP21A2,1.61E-05
BAX,1.61E-05
ENHO,1.61E-05
ADRA1B,1.61E-05
WDR83OS,1.61E-05
CCDC60,1.61E-05
KRTAP4-2,1.61E-05
RDH12,1.61E-05
OR52A1,1.61E-05
DDC,1.61E-05
RAPSN,1.61E-05
C5orf60,1.61E-05
NUDT8,1.61E-05
KRTAP3-1,1.61E-05
TRAPPC6A,1.61E-05
hsa-mir-1199,1.61E-05
APOE,1.61E-05
BEST2,1.61E-05
CACNG6,1.61E-05
STRA13,1.61E-05
CD101,1.61E-05
WBSCR22,1.61E-05
MADCAM1,1.61E-05
FCER2,1.61E-05
KIF7,1.61E-05
IDH3G,1.61E-05
PKN3,1.61E-05
MAPK12,1.61E-05
CRTAC1,1.61E-05
RBM34,1.61E-05
GCG,1.61E-05
MAGEB1,1.61E-05
CH25H,1.61E-05
INO80C,1.61E-05
BIRC2,1.61E-05
FAM193B,1.61E-05
FNDC4,1.61E-05
APOA5,1.61E-05
TMEM176B,1.61E-05
